Cuenta;Nombre;Ramo;signo
29003802020;LIBERACION RES SEG VIDA AHORRO CON;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003802022;LIBERAC RESER TEC DE INSUFICI DE ACTIVOS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003802025;ELIMINADA;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003802026;CONSTI RESER TEC DE PRIMA NO DEVENGADA;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003802027;CONSTI RESER TEC POR INSUFICIE DE PRIMA;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003802030;CONST RESERVA MATEMATICA;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003802035;CONST RES MAT RIESGOS PROFESIONALES;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003802037;CONSTITUCION RESERVA MATEMA BEEPS;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003802040;CONST RES SEG VIDA AHORRO CON PARTI;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003802045;CONSTITU RESER DE INSUFICIEN DE ACTIVOS;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003802999;SUBTOTAL;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003803999;PRIMAS DEVENGADAS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003804005; LIBERACION RES MAT RIESGOS PROFESIO;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003804007;LIBERACION RES MATEMATICA BEEPS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003804010; LIBERACION RES PARA SINIESTROS AVISA;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003804015; LIBERACION RES PARA SINIESTROS NO AVIS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003804020; LIBERACION RES DESVIAC DE SINIESTRAL;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003804025; LIBERACION RESERVAS ESPECIALES;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003804026;LIBERACION RESERVA DE RIESGO CATASTROFIC;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003804030; CONST RESERVA MATEMAT RIESG PROFES;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003804035; CONST RESERVA SINIESTROS AVISAD;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003804037;CONSTITUCION RESERVA MAT BEEPS (RESTA);PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003804040; CONST RESERVA SINIESTROS NO AVIS;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003804045; CONST RESERVA DESVIAC SINIESTRALID;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003804050; CONST RESERVAS ESPECIALES;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003804051;CONST RESERVA DE RIESGO CATASTROFICO;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003804999; SUBTOTAL;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003805005;SINIESTROS LIQUIDADOS;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003805010;SINIESTROS DE ACEP REASEG INTERIOR;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003805015;SINIESTROS DE ACEP CONT NO PROPORC;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003805020;SINIESTROS DE ACEP REASEG EXTERIOR;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003805025;SINIESTROS DE ACEP CONTRAT NO PROP;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003805999;SUBTOTAL;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003806005;REEMB SINIESTROS SOB CESIONES REAS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003806010;REEMB SINIESTROS CONTR NO PROPORC;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003806015;REEMB SINIESTROS SOB CESIONES REAS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003806020;REEMB SINIESTROS CONTR NO PROPORC;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003806025;REEMB STROS GARANTIZ X LA NACION RGOS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003806030;REEMB POR ENFERMEDAD PROFESIONAL;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003806999;SUBTOTAL;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003807005; SALVAMENTOS DE ACEP REAS INTERIOR;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003807010; SALVAMENTOS DE ACEP REAS EXTERIOR;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003807015; SALVAMENTOS LIQUIDADOS Y REALIZADOS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003807020; RECOBROS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003807025; GTOS SALVAM PARTE REASEG INTERIOR;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003807030; GTOS SALVAM PARTE REASEG EXTERIOR;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003807999; SUBTOTAL;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003808999;SINIESTROS CTA COMPANIA;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003809005;COMISIONES REASEGURO CEDIDO;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003809010;INGRESOS EXCESO DE PERDIDA;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003809015;PARTICIP UTILIDADES REASEG CEDIDO;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003809020;INT Y GTOS RECONOCIDOS X REASEGUR;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003809025;INTER RECON A REASEGURADORES;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003809030;PARTICIPAC UTILIDADES Y OTROS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003809035;COSTO EXCESO DE PERDIDA;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003809999;SUBTOTAL;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003810005;OTROS PRODUCTOS DE SEGUROS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003810010;REMUNERACION DE ADMON DE COASEG;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003810015;GTOS DE ADMON COASEG ACEPTADO;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003810020;PROV CTAS POR COBRAR ACTIVIDAD ASEG;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003810025;CTOS RIESGOS PROFESIONALES;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003810030;CONTRIBUCIONES DE SEGUROS;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003810035;OTROS EGRESOS;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003810999;SUBTOTAL;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003811005;ELIMINADA;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003811010;ELIMINADA;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003811015;GASTOS DE ADMINISTRACION DIRECTOS RAMO;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003811020;GASTOS DEPERSONAL DIRECTOS RAMO;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003811025;GASTOS DE ADM INDIREC ASIGN A CADA  RAMO;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003811030;GASTOS DE PERSO INDI ASIGNAB A CADA RAMO;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003811999;SUBTOTAL;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003812005;REMUNERACION A FAVOR DE INTERMEDIA;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003812010;COMISIONES AFP;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003812015;ELIMINADA;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003812020;GASTOS EN TARIFACION;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003812025;REMU POR USO DE RED Y A CANA DE COMERC;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003812030;PAPELERIA Y GASTOS DE ENTREGA;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003812999;SUBTOTAL;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003813999;Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003814999;RESULTADO TECNICO;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003815005;ELIMINADA;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003815010;OTRAS PROVISIONES;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003815015;Ys Y-O EGRESOS REPORTES PROG ESPEC;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003815020;OTROS INGRESOS Y EGRESOS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003815025;ING REALI DE ACT V RAZ RESP LAS RES TECN;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003815030;ING CAUS ACT A CORT AMORT RESP RE TEC;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003815035;ING Y EGRE PORT DE INV DIF A RESER TECNI;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003815040;EGRE INVER DE LAS RESERNAS TECNICAS;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003815045;OTROS GASTOS DE ADMIN Y PERS NO ASIG;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003815999;SUBTOTAL;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003816999;UTILIDAD ANTES DE IMPUESTOS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003817999;IMPTO DE RENTA Y COMPLEMENTARIOS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003818999;RESULTADOS DEL EJERCICIO;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003819005;DIRECTOS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003819010;ACEPTADOS EN REASEGURO;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003819015;PARTE REASEGURO AL INTERIOR;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003819020;PARTE REASEGURO AL EXTERIOR;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003819999;RETENCION NETA DE LA COMPANIA;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003820005;POLIZAS VIGENTES AL FINAL ANO ANTERIOR;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003820010;POLIZAS EMITIDAS NUEVAS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003820015;POLIZAS REHABILITADAS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003820020;POLIZAS CANCELADAS Y-O VENCIDAS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003820999;TOTAL POLIZAS VIGENTES FINAL EJERCIC;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003821005;PRIMAS CEDIDAS CONT AUTOM REASEG;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003821010;PRIMAS CEDIDAS CONT FACUL REASEG;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003821015;PRIMAS CEDIDAS CONTRATOS AUTOMAT REA;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003821020;PRIMAS CEDIDAS CONTRATOS FACUL REAS;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003821999;SUBTOTAL;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003822005;ELIMINADA;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003822010;ELIMINADA;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003822015;ELIMINADA;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003822999;ELIMINADA;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003823005;PRIMAS EMITIDAS RAMO DE TERREMOTO;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003823010;PRIM EMIT(COB)DEL TERREM INC OTROS RAMOS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003823015;PRIMAS CEDIDAS INTER Y EXTER TERREMOTO;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003823020;PRIM CED INT Y EXT(COB) TERR INC OTR RAM;PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003823999;TOTAL PRIMAS RETENIDAS RIESGO DE TERREM;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003824005;PRIMAS EMI POLIZA SEGUROS SUJETAS APORTE;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003824010;AJUSTES O COMP PERIODICOS ANTER (RESTA);PENSIONES CON CONMUTACIÓN PENSIONAL;-1
29003824999;SUBTOTAL BASE CAL APRTE PRONAS SEGUROS;PENSIONES CON CONMUTACIÓN PENSIONAL;1
29003901005;PRIMAS EMITIDAS DIRECTAS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003901010;PRIMAS ACEPTADAS EN COASEGURO;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003901015;CANC Y-O ANULAC PRIMAS EMIT DIR Y COA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003901020;ACEPTADAS REASEGURO INTERIOR;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003901025;ACEPTADAS REASEGURO EXTERIOR;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003901030;CANC Y-O ANULAC PRIMAS REASEG ACEP;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003901035;CEDIDAS REASEGURO INTERIOR;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003901040;CEDIDAS REASEGURO EXTERIOR;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003901045;CANC Y-O ANULAC PRIMAS REASEG CEDI;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003901050;Primas acept y/o cedidas x CamComp SOAT;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003901999;SUBTOTAL;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003902005;ELIMINADA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003902006;LIBERAC RESER TEC DE PRIMA NO DEVENGADA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003902007;LIBERAC RESER TEC POR INSUFICIE DE PRIMA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003902010;LIBERACION RESERVA MATEMATICA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003902015;LIBERACION RES MAT RIESGOS PROFESI;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003902017;LIBERACION RESERVA BEEPS(RESTA);PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003902020;LIBERACION RES SEG VIDA AHORRO CON;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003902022;LIBERAC RESER TEC DE INSUFICI DE ACTIVOS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003902025;ELIMINADA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003902026;CONSTI RESER TEC DE PRIMA NO DEVENGADA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003902027;CONSTI RESER TEC POR INSUFICIE DE PRIMA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003902030;CONST RESERVA MATEMATICA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003902035;CONST RES MAT RIESGOS PROFESIONALES;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003902037;CONSTITUCION RESERVA MATEMA BEEPS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003902040;CONST RES SEG VIDA AHORRO CON PARTI;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003902045;CONSTITU RESER DE INSUFICIEN DE ACTIVOS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003902999;SUBTOTAL;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003903999;PRIMAS DEVENGADAS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003904005; LIBERACION RES MAT RIESGOS PROFESIO;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003904007;LIBERACION RES MATEMATICA BEEPS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003904010; LIBERACION RES PARA SINIESTROS AVISA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003904015; LIBERACION RES PARA SINIESTROS NO AVIS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003904020; LIBERACION RES DESVIAC DE SINIESTRAL;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003904025; LIBERACION RESERVAS ESPECIALES;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003904026;LIBERACION RESERVA DE RIESGO CATASTROFIC;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003904030; CONST RESERVA MATEMAT RIESG PROFES;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003904035; CONST RESERVA SINIESTROS AVISAD;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003904037;CONSTITUCION RESERVA MAT BEEPS (RESTA);PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003904040; CONST RESERVA SINIESTROS NO AVIS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003904045; CONST RESERVA DESVIAC SINIESTRALID;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003904050; CONST RESERVAS ESPECIALES;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003904051;CONST RESERVA DE RIESGO CATASTROFICO;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003904999; SUBTOTAL;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003905005;SINIESTROS LIQUIDADOS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003905010;SINIESTROS DE ACEP REASEG INTERIOR;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003905015;SINIESTROS DE ACEP CONT NO PROPORC;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003905020;SINIESTROS DE ACEP REASEG EXTERIOR;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003905025;SINIESTROS DE ACEP CONTRAT NO PROP;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003905999;SUBTOTAL;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003906005;REEMB SINIESTROS SOB CESIONES REAS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003906010;REEMB SINIESTROS CONTR NO PROPORC;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003906015;REEMB SINIESTROS SOB CESIONES REAS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003906020;REEMB SINIESTROS CONTR NO PROPORC;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003906025;REEMB STROS GARANTIZ X LA NACION RGOS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003906030;REEMB POR ENFERMEDAD PROFESIONAL;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003906999;SUBTOTAL;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003907005; SALVAMENTOS DE ACEP REAS INTERIOR;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003907010; SALVAMENTOS DE ACEP REAS EXTERIOR;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003907015; SALVAMENTOS LIQUIDADOS Y REALIZADOS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003907020; RECOBROS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003907025; GTOS SALVAM PARTE REASEG INTERIOR;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003907030; GTOS SALVAM PARTE REASEG EXTERIOR;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003907999; SUBTOTAL;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003908999;SINIESTROS CTA COMPANIA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003909005;COMISIONES REASEGURO CEDIDO;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003909010;INGRESOS EXCESO DE PERDIDA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003909015;PARTICIP UTILIDADES REASEG CEDIDO;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003909020;INT Y GTOS RECONOCIDOS X REASEGUR;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003909025;INTER RECON A REASEGURADORES;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003909030;PARTICIPAC UTILIDADES Y OTROS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003909035;COSTO EXCESO DE PERDIDA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003909999;SUBTOTAL;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003910005;OTROS PRODUCTOS DE SEGUROS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003910010;REMUNERACION DE ADMON DE COASEG;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003910015;GTOS DE ADMON COASEG ACEPTADO;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003910020;PROV CTAS POR COBRAR ACTIVIDAD ASEG;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003910025;CTOS RIESGOS PROFESIONALES;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003910030;CONTRIBUCIONES DE SEGUROS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003910035;OTROS EGRESOS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003910999;SUBTOTAL;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003911005;ELIMINADA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003911010;ELIMINADA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003911015;GASTOS DE ADMINISTRACION DIRECTOS RAMO;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003911020;GASTOS DEPERSONAL DIRECTOS RAMO;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003911025;GASTOS DE ADM INDIREC ASIGN A CADA  RAMO;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003911030;GASTOS DE PERSO INDI ASIGNAB A CADA RAMO;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003911999;SUBTOTAL;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003912005;REMUNERACION A FAVOR DE INTERMEDIA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003912010;COMISIONES AFP;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003912015;ELIMINADA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003912020;GASTOS EN TARIFACION;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003912025;REMU POR USO DE RED Y A CANA DE COMERC;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003912030;PAPELERIA Y GASTOS DE ENTREGA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003912999;SUBTOTAL;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003913999;Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003914999;RESULTADO TECNICO;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003915005;ELIMINADA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003915010;OTRAS PROVISIONES;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003915015;Ys Y-O EGRESOS REPORTES PROG ESPEC;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003915020;OTROS INGRESOS Y EGRESOS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003915025;ING REALI DE ACT V RAZ RESP LAS RES TECN;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003915030;ING CAUS ACT A CORT AMORT RESP RE TEC;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003915035;ING Y EGRE PORT DE INV DIF A RESER TECNI;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003915040;EGRE INVER DE LAS RESERNAS TECNICAS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003915045;OTROS GASTOS DE ADMIN Y PERS NO ASIG;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;-1
29003915999;SUBTOTAL;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003916999;UTILIDAD ANTES DE IMPUESTOS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003917999;IMPTO DE RENTA Y COMPLEMENTARIOS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003918999;RESULTADOS DEL EJERCICIO;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003919005;DIRECTOS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003919010;ACEPTADOS EN REASEGURO;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003919015;PARTE REASEGURO AL INTERIOR;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003919020;PARTE REASEGURO AL EXTERIOR;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003919999;RETENCION NETA DE LA COMPANIA;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003920005;POLIZAS VIGENTES AL FINAL ANO ANTERIOR;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003920010;POLIZAS EMITIDAS NUEVAS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003920015;POLIZAS REHABILITADAS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
29003920020;POLIZAS CANCELADAS Y-O VENCIDAS;PATRIM. AUTÓNOMO - FDO. PENS. VOLUNTARIAS;1
