"Cuenta";"Nombre_cuenta";"Ramo";"2016-01-31";"2016-02-29";"2016-03-31";"2016-04-30";"2016-05-31";"2016-06-30";"2016-07-31";"2016-08-31";"2016-09-30";"2016-10-31";"2016-11-30";"2016-12-31";"2017-01-31";"2017-02-28";"2017-03-31";"2017-04-30";"2017-05-31";"2017-06-30";"2017-07-31";"2017-08-31";"2017-09-30";"2017-10-31";"2017-11-30";"2017-12-31"
"29019201015";"CANC Y-O ANULAC PRIMAS EMIT DIR Y COA";"Ramos_Generales";-82321425;-488780332;-681511722;-1129542727;-1300539087;-1588168725;-1774168406;-1879796935;-2047373194;-2264659940;-2582136437;-2953045296;-707140653;-1200734640;-1549972703;-1693072133;-1789912379;-1927815737;-1968094616;-2030753344;-2359610551;-2392333733;-2688784839;-3114413395
"29019201020";"ACEPTADAS REASEGURO INTERIOR";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019201025";"ACEPTADAS REASEGURO EXTERIOR";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019201030";"CANC Y-O ANULAC PRIMAS REASEG ACEP";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019201035";"CEDIDAS REASEGURO INTERIOR";"Ramos_Generales";0;0;0;0;0;-13882192;-13882192;-10327655;-10327655;-10327655;-10327655;-10327655;0;0;0;-3750000;-3750000;0;0;0;0;0;0;0
"29019201040";"CEDIDAS REASEGURO EXTERIOR";"Ramos_Generales";-1837527059;-3886100742;-5765315315;-7637306996;-14159447657;-16921702151;-19500289163;-22091134401;-24768450703;-27359078674;-30090692500;-35268019663;-1538658762;-3526444812;-6493219712;-8438864754;-14980657551;-16417448049;-18712646612;-22212564530;-26089993259;-29273948721;-31720052789;-35275296413
"29019201045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"Ramos_Generales";-39253934;-108865996;-153826129;-213641483;-235610419;-267320944;-327520189;-343411799;-360755575;-377894980;-401062420;-527965913;-604550725;-897993272;-1103025891;-1112045830;-1112045830;-1116176738;-1116694697;-1116703827;-1118312488;-1118312488;-1206573893;-1269122906
"29019201050";"Primas acept y/o cedidas x CamComp SOAT";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019201999";"SUBTOTAL";"Ramos_Generales";6659376255;14528008409;22693452784;30235538127;38015956571;47264644631;54528760848;62936973073;72041067525;82250815829;92318972788;102423950160;6662860905;14996695532;23900835058;31844769566;41361403773;51412875251;61676075705;72696290958;85422243489;97204875648;109524215812;117120541173
"29019202005";"ELIMINADA";"Ramos_Generales";2953510109;5523419757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019202006";"LIBERAC RESER TEC DE PRIMA NO DEVENGADA";"Ramos_Generales";0;0;8089843179;10287125858;12355976866;14097759317;15651546857;17068368971;18166335659;19026784943;19567067408;19774965833;4026576131;7006280381;10736742083;13867085582;16770380969;19277607354;21566768162;23454542403;24864089772;25902115156;26559733326;26765227456
"29019202007";"LIBERAC RESER TEC POR INSUFICIE DE PRIMA";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019202010";"LIBERACION RESERVA MATEMATICA";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019202015";"LIBERACION RES MAT RIESGOS PROFESI";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019202017";"LIBERACION RESERVA BEEPS(RESTA)";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019202020";"LIBERACION RES SEG VIDA AHORRO CON";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019202022";"LIBERAC RESER TEC DE INSUFICI DE ACTIVOS";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019202025";"ELIMINADA";"Ramos_Generales";2695785477;5939192219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019202026";"CONSTI RESER TEC DE PRIMA NO DEVENGADA";"Ramos_Generales";0;0;-9270716737;-11615304152;-13876553459;-16389301785;-17621059245;-19098533593;-21115636636;-23655806971;-25542260284;-26578881762;-3312226637;-7700644507;-11859494239;-14188459785;-17365498214;-20537820545;-23436721788;-26207283872;-29589054356;-31659134648;-33968982013;-33957286102
"29019202027";"CONSTI RESER TEC POR INSUFICIE DE PRIMA";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;-127655378;-343378885;-558427697;-56796624;-123703953;-104713744;-107434964;-161669638;-79278999;-85459786;-100023022
"29019202030";"CONST RESERVA MATEMATICA";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019202035";"CONST RES MAT RIESGOS PROFESIONALES";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019202037";"CONSTITUCION RESERVA MATEMA BEEPS";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019202040";"CONST RES SEG VIDA AHORRO CON PARTI";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019202045";"CONSTITU RESER DE INSUFICIEN DE ACTIVOS";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019202999";"SUBTOTAL";"Ramos_Generales";257724632;-415772462;-1180873558;-1328178294;-1520576593;-2291542468;-1969512388;-2030164622;-2949300977;-4629022028;-5975192876;-6803915929;714349494;-822019504;-1466131041;-879801900;-651913869;-1383917144;-1974667370;-2860176433;-4886634222;-5836298491;-7494708473;-7292081668
"29019203999";"PRIMAS DEVENGADAS";"Ramos_Generales";6917100887;14112235947;21512579226;28907359833;36495379978;44973102163;52559248460;60906808451;69091766548;77621793801;86343779912;95620034231;7377210399;14174676028;22434704017;30964967666;40709489904;50028958107;59701408335;69836114525;80535609267;91368577157;102029507339;109828459505
"29019204005";" LIBERACION RES MAT RIESGOS PROFESIO";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019204007";"LIBERACION RES MATEMATICA BEEPS";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019204010";" LIBERACION RES PARA SINIESTROS AVISA";"Ramos_Generales";703480497;1622096216;1962896775;2522792068;2938611072;3111491048;3556720793;3839604293;4816855752;5369347787;5493673420;5675362834;925435159;2106399055;3097499350;3515798061;4610711406;5893033182;6182290616;7049296597;8267158996;8512540247;8629615040;8887276017
"29019204015";" LIBERACION RES PARA SINIESTROS NO AVIS";"Ramos_Generales";183675033;191523771;201175418;1264684983;1282751560;1301355906;1307964704;1532861692;1662162972;1698797496;1785984216;1743547363;154926451;580322889;725094983;910620509;1057742617;1259454100;1541837059;1743079494;2147971688;2411538337;2572686128;2729039545
"29019204020";" LIBERACION RES DESVIAC DE SINIESTRAL";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019204025";" LIBERACION RESERVAS ESPECIALES";"Ramos_Generales";0;0;200000000;200000000;400382026;600382026;600382026;600382026;600382026;600382026;800382026;800382026;0;0;88128426;88128426;88128426;88128426;560128426;560128426;560128426;760128426;1421471896;1421471896
"29019204026";"LIBERACION RESERVA DE RIESGO CATASTROFIC";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019204030";" CONST RESERVA MATEMAT RIESG PROFES";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019204035";" CONST RESERVA SINIESTROS AVISAD";"Ramos_Generales";-1258637179;-1476565501;-3799575921;-4612698989;-5407087916;-7019467554;-7158674482;-9255622914;-8526024120;-8429406623;-8120851138;-8576061333;-926296049;-1431303891;-3110009939;-4438397344;-5737302031;-6030519500;-6127539461;-7104801089;-6951579484;-7867103160;-8742279543;-8778576849
"29019204037";"CONSTITUCION RESERVA MAT BEEPS (RESTA)";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019204040";" CONST RESERVA SINIESTROS NO AVIS";"Ramos_Generales";-200641338;-266874618;-344972873;-1457704575;-1531273216;-1616926147;-1726427762;-2068442583;-2381951543;-2629578619;-2924995819;-3295411051;-230301325;-587055143;-742803894;-877379756;-1040282006;-1266878132;-1468014173;-1551800517;-1857493487;-1986690303;-2823717648;-2914918987
"29019204045";" CONST RESERVA DESVIAC SINIESTRALID";"Ramos_Generales";-659138409;-1417924698;-2169229113;-2905035922;-3649077041;-4515774942;-5230711877;-6026425795;-6860908271;-7629676620;-8461478013;-9404085232;-739779861;-1546405953;-2405952134;-3165560439;-4041555134;-4915491087;-5645065000;-6427880703;-7280224532;-8169070821;-9012680456;-9954026046
"29019204050";" CONST RESERVAS ESPECIALES";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;-200000000;-52021481;0;0;0;0;0;0;0;0;0;0;0
"29019204051";"CONST RESERVA DE RIESGO CATASTROFICO";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019204999";" SUBTOTAL";"Ramos_Generales";-1231261396;-1347744830;-3949705714;-4987962435;-5965693515;-8138939663;-8650746598;-11377643281;-10689483184;-11020134553;-11427285308;-13256265393;-868037106;-878043043;-2348043208;-3966790543;-5062556722;-4972273011;-4956362533;-5731977792;-5114038393;-6338657274;-7954904583;-8609734424
"29019205005";"SINIESTROS LIQUIDADOS";"Ramos_Generales";1085573295;2262271420;3321655734;5234232553;8898787904;9678795208;12809678588;14803263904;20358934103;22062499274;28790061226;30520743486;1409714294;2983950786;4351148834;7961518619;9989667120;11490054113;13275700106;16742867557;19224197337;22504039012;23824107822;25642564615
"29019205010";"SINIESTROS DE ACEP REASEG INTERIOR";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019205015";"SINIESTROS DE ACEP CONT NO PROPORC";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019205020";"SINIESTROS DE ACEP REASEG EXTERIOR";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019205025";"SINIESTROS DE ACEP CONTRAT NO PROP";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019205999";"SUBTOTAL";"Ramos_Generales";1085573295;2262271420;3321655734;5234232553;8898787904;9678795208;12809678588;14803263904;20358934103;22062499274;28790061226;30520743486;1409714294;2983950786;4351148834;7961518619;9989667120;11490054113;13275700106;16742867557;19224197337;22504039012;23824107822;25642564615
"29019206005";"REEMB SINIESTROS SOB CESIONES REAS";"Ramos_Generales";0;0;0;0;0;0;1150177392;1150177392;1150177392;1150177392;1150177392;1150177392;0;0;0;0;0;176011649;176011649;176011649;176011649;836315889;836315889;836315889
"29019206010";"REEMB SINIESTROS CONTR NO PROPORC";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019206015";"REEMB SINIESTROS SOB CESIONES REAS";"Ramos_Generales";462039406;710442241;1197709282;2210637971;3247559137;3432301202;4058117986;4905163273;6566073582;6787290260;7673886346;8247469433;324137201;723868337;1315074873;4293650966;4739377675;5141141016;5820015703;8007675756;9027410373;10637617638;10965685919;11353459946
"29019206020";"REEMB SINIESTROS CONTR NO PROPORC";"Ramos_Generales";0;4;4;4;1387500004;1405704360;1405704360;1405704362;1918346718;2276100260;6249389806;6334550350;7500000;20154383;20154383;20154383;20154383;20154383;20154383;20154383;20154383;35646083;35646083;240049546
"29019206025";"REEMB STROS GARANTIZ X LA NACION RGOS";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019206030";"REEMB POR ENFERMEDAD PROFESIONAL";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019206999";"SUBTOTAL";"Ramos_Generales";462039406;710442245;1197709286;2210637975;4635059141;4838005562;6613999738;7461045027;9634597692;10213567912;15073453544;15732197175;331637201;744022720;1335229256;4313805349;4759532058;5337307048;6016181735;8203841788;9223576405;11509579610;11837647891;12429825381
"29019207005";" SALVAMENTOS DE ACEP REAS INTERIOR";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019207010";" SALVAMENTOS DE ACEP REAS EXTERIOR";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019207015";" SALVAMENTOS LIQUIDADOS Y REALIZADOS";"Ramos_Generales";0;10440000;11474483;11474483;13814483;15014483;23688965;24447241;24447241;24927241;99330689;176037586;60583529;69407058;77988868;77988868;77893108;77893108;82935124;85335124;85335124;85335124;86535124;87735124
"29019207020";" RECOBROS";"Ramos_Generales";0;441454420;441454420;441454420;453152664;453386528;453386528;453386528;453585252;453585252;989646856;1552184723;0;0;0;0;0;0;0;0;0;15260000;15260000;15260000
"29019207025";" GTOS SALVAM PARTE REASEG INTERIOR";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019207030";" GTOS SALVAM PARTE REASEG EXTERIOR";"Ramos_Generales";0;-441454420;-441454420;-441454420;-441454420;-441454420;-441454420;-441454420;-441454420;-441454420;-945976646;-1508514513;0;0;0;0;0;0;0;0;0;0;0;0
"29019207999";" SUBTOTAL";"Ramos_Generales";0;10440000;11474483;11474483;25512727;26946591;35621073;36379349;36578073;37058073;143000899;219707796;60583529;69407058;77988868;77988868;77893108;77893108;82935124;85335124;85335124;100595124;101795124;102995124
"29019208999";"SINIESTROS CTA COMPANIA";"Ramos_Generales";-1854795285;-2889134005;-6062177679;-8000082530;-10203909551;-12952782718;-14810804375;-18683482809;-21377241522;-22832007842;-25000892091;-27825103908;-1885530670;-3048564051;-5285973918;-7536514945;-10214798676;-11047126968;-12132945780;-14185668437;-15029324201;-17232521552;-19839569390;-21719478534
"29019209005";"COMISIONES REASEGURO CEDIDO";"Ramos_Generales";515466759;1072815002;1683713824;2211771543;2993662870;3610967706;4292347838;5005059471;5702391526;6420517560;7069718213;8223309307;375125631;869779640;1748326186;2326908215;3139428591;3585285522;4252963034;5269865807;6347842378;7273993091;7991258962;8705218262
"29019209010";"INGRESOS EXCESO DE PERDIDA";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019209015";"PARTICIP UTILIDADES REASEG CEDIDO";"Ramos_Generales";0;0;533532891;533532891;533532891;533532891;533532891;533532891;533532891;533532891;533532891;533532891;0;0;445432394;445432394;445432394;445432394;445432394;445432394;445432394;445432394;445432394;445432394
"29019209020";"INT Y GTOS RECONOCIDOS X REASEGUR";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019209025";"INTER RECON A REASEGURADORES";"Ramos_Generales";-4830187;-9797616;-15331349;-20923546;-27794304;-33577155;-40423634;-45881415;-52940122;-61760311;-70903316;-79037686;-7853859;-15158469;-22204945;-29031210;-38299842;-38271921;-49485123;-61934163;-69550188;-78915851;-100839225;-111322484
"29019209030";"PARTICIPAC UTILIDADES Y OTROS";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;-80202394;-80202394;-80202394;-124655482;-124655482;-124655482;-124655482;-124655482;-124655482;-124655482;-126282488;-126282488
"29019209035";"COSTO EXCESO DE PERDIDA";"Ramos_Generales";-1636865399;-3154244345;-4772764594;-6334989126;-7963789815;-9521572268;-11374118304;-13224678320;-14974504130;-16727814840;-18829741063;-20997934522;-1776001717;-3410947093;-5188378521;-7169280194;-9187759031;-11417017412;-13287514786;-15161016383;-16974901828;-18849308285;-20690250063;-22938538808
"29019209999";"SUBTOTAL";"Ramos_Generales";-1126228827;-2091226959;-2570849228;-3610608238;-4464388358;-5410648826;-6588661209;-7731967373;-8791519835;-9835524700;-11297393275;-12320130010;-1488932339;-2636528316;-3097027280;-4550626277;-5765853370;-7549226899;-8763259963;-9632307827;-10375832726;-11333454133;-12480680420;-14025493124
"29019210005";"OTROS PRODUCTOS DE SEGUROS";"Ramos_Generales";0;242955514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019210010";"REMUNERACION DE ADMON DE COASEG";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019210015";"GTOS DE ADMON COASEG ACEPTADO";"Ramos_Generales";-4543842;-14949766;-30869128;-42443259;-60272980;-71526950;-79919982;-84245784;-88398907;-91954663;-111181345;-120114244;-18296777;-26212522;-65779508;-117338338;-121553995;-146872613;-225520213;-264034034;-281650669;-326700738;-362663613;-386858051
"29019210020";"PROV CTAS POR COBRAR ACTIVIDAD ASEG";"Ramos_Generales";-28817928;-503468296;-607430818;-596949298;-755573146;-761337909;-746044755;-648921938;-653373355;-1649797050;-1637336742;-1959328697;-317691401;-655094127;-1148895164;-1314189788;-1410278752;-1421312291;-1951663504;-1432911592;-1866742062;-1696047604;-2232067925;-1315999553
"29019210025";"CTOS RIESGOS PROFESIONALES";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019210030";"CONTRIBUCIONES DE SEGUROS";"Ramos_Generales";-82668496;-178140197;-271608437;-360962472;-452985405;-573919960;-661518298;-760387845;-863451635;-958643939;-1058917597;-1189021680;-95213214;-195363646;-307614115;-401038680;-518827590;-626854205;-718058937;-817055744;-928990344;-1036356115;-1138188654;-1269279380
"29019210035";"OTROS EGRESOS";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019210999";"SUBTOTAL";"Ramos_Generales";-116030266;-453602745;-909908383;-1000355029;-1268831531;-1406784819;-1487483035;-1493555567;-1605223897;-2700395652;-2807435684;-3268464621;-431201392;-876670295;-1522288787;-1832566806;-2050660337;-2195039109;-2895242654;-2514001370;-3077383075;-3059104457;-3732920192;-2972136984
"29019211005";"ELIMINADA";"Ramos_Generales";512670697;1015446305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019211010";"ELIMINADA";"Ramos_Generales";405428905;893121044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019211015";"GASTOS DE ADMINISTRACION DIRECTOS RAMO";"Ramos_Generales";0;0;331257783;436939817;544534708;668720813;770619938;1037167203;1157344650;1295497725;1483162770;1661936719;96150534;216970558;340572819;442630956;565652676;695058905;828721114;971684311;1139577093;1298539994;1466577518;1579689008
"29019211020";"GASTOS DEPERSONAL DIRECTOS RAMO";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019211025";"GASTOS DE ADM INDIREC ASIGN A CADA  RAMO";"Ramos_Generales";0;0;1087943039;1439434175;1893757185;2240224623;2720052123;3174610514;3572440919;3931821561;4307421264;4761384155;328611830;760535728;1180380875;1574240987;2220042794;2862598126;3389181456;5275138445;5561778966;7188852073;7652010566;8026633265
"29019211030";"GASTOS DE PERSO INDI ASIGNAB A CADA RAMO";"Ramos_Generales";0;0;1395437724;1925862612;2331375388;2694978343;3126441380;3520342239;3909851936;4327414363;4749124560;5156675181;423128063;1018007592;1476571991;1944503525;2362324926;2883966748;3319911412;3705900215;4282752756;4728984521;5167829481;5646910204
"29019211999";"SUBTOTAL";"Ramos_Generales";918099602;1908567349;2814638546;3802236604;4769667281;5603923779;6617113441;7732119956;8639637505;9554733649;10539708594;11579996055;847890427;1995513878;2997525685;3961375468;5148020396;6441623779;7537813982;9952722971;10984108815;13216376588;14286417565;15253232477
"29019212005";"REMUNERACION A FAVOR DE INTERMEDIA";"Ramos_Generales";382684779;900588039;1426448600;1812841159;2386250625;3237146273;3643524020;4461588033;5177471801;5897659892;6636450973;7801014321;369263012;946372577;1512364261;1823121952;2327686537;2775596881;3316257621;3728546299;4479837242;5253010615;6622725778;6846365733
"29019212010";"COMISIONES AFP";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019212015";"ELIMINADA";"Ramos_Generales";1467746525;2901942903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019212020";"GASTOS EN TARIFACION";"Ramos_Generales";0;0;139254836;207947145;279388148;346978875;416411225;482395983;538280871;602127049;672157764;741398942;49107050;113231355;181866067;229937072;315181928;402784574;480799721;567672114;649869564;725652863;807308660;889705204
"29019212025";"REMU POR USO DE RED Y A CANA DE COMERC";"Ramos_Generales";0;0;4426424140;6098582139;7704572543;9439303043;11018818891;12628186079;14740921534;16579280892;18899002230;20706083206;1341937110;2548424336;4374970008;5999004530;7776051612;9788413350;11383183169;13622180324;16385091565;18432982212;20700453883;21640417260
"29019212030";"PAPELERIA Y GASTOS DE ENTREGA";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019212999";"SUBTOTAL";"Ramos_Generales";1850431304;3802530942;5992127576;8119370443;10370211316;13023428191;15078754136;17572170095;20456674206;23079067833;26207610967;29248496469;1760307172;3608028268;6069200336;8052063554;10418920077;12966794805;15180240511;17918398737;21514798371;24411645690;28130488321;29376488197
"29019213999";"Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON";"Ramos_Generales";-4010789999;-8255927995;-12287523733;-16532570314;-20873098486;-25444785615;-29772011821;-34529812991;-39493055443;-45169721834;-50852148520;-56417087155;-4528331330;-9116740757;-13686042088;-18396632105;-23383454180;-29152684592;-34376557110;-40017430905;-45952122987;-52020580868;-58630506498;-61627350782
"29019214999";"RESULTADO TECNICO";"Ramos_Generales";1051515603;2967173947;3162877814;4374706989;5418371941;6575533830;7976432264;7693512651;8221469583;9620064125;10490739301;11377843168;963348399;2009371220;3462688011;5031820616;7111237048;9829146547;13191905445;15633015183;19554162079;22115474737;23559431451;26481630189
"29019215005";"ELIMINADA";"Ramos_Generales";1058002009;1621874014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019215010";"OTRAS PROVISIONES";"Ramos_Generales";0;0;0;0;0;-27876978;-27876978;-27876978;-57580761;-56800615;-46571910;-41301791;0;0;0;0;0;0;0;0;-492747;-467340;0;0
"29019215015";"Ys Y-O EGRESOS REPORTES PROG ESPEC";"Ramos_Generales";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29019215020";"OTROS INGRESOS Y EGRESOS";"Ramos_Generales";24298210;-57509558;2236382702;2349263636;2569270328;2422269913;2392492271;2939282147;2967336601;3218624722;3359307508;3667560397;457202569;1755498925;2796691005;3371042985;3460390517;3735594725;3734637304;3935545846;4053680477;4154136818;4656233114;4018522241
